priority,tier,session,signal,q,body,source,topics,title,url,path
128,1,v2-overnight,7,1.00,7876,webdesignerdepot.com,Web & UI|Process & Studio,"Exciting New Tools for Designers, March 2025",https://webdesignerdepot.com/exciting-new-tools-for-designers-march-2025/,
129,1,v2-overnight,7,0.91,7682,eyeondesign.aiga.org,Editorial & Print|Typography & Type,Montreal Designers Par Hasard Just Want their Clients to Have Fun &#8211; Eye on Design,https://eyeondesign.aiga.org/montreal-designers-par-hasard-just-want-their-clients-to-have-fun/,
130,1,v2-overnight,7,1.00,7564,webdesignerdepot.com,Web & UI|Typography & Type,"3 Essential Design Trends, January 2025",https://webdesignerdepot.com/3-essential-design-trends-january-2025/,
131,1,v2-overnight,7,0.77,6983,webdesignerdepot.com,Web & UI|Editorial & Print,Web Design Blog | Web Designer Depot,https://webdesignerdepot.com/,
132,1,v2-overnight,7,0.77,6983,webdesignerdepot.com,Web & UI|Editorial & Print,Web Design Blog | Web Designer Depot,https://webdesignerdepot.com,
133,1,v2-overnight,7,0.91,6663,www.itsnicethat.com,Typography & Type|AI & Design,It&#x27;s Nice That | Project + Creatives,https://www.itsnicethat.com/projects-creatives,
134,1,v2-overnight,7,0.91,6658,typographica.org,Typography & Type|Web & UI,Typographica is Twenty Years Old &#8211; Typographica,https://typographica.org/on-typography/typographica-is-twenty-years-old/,
135,1,v2-overnight,7,0.99,6435,webdesignerdepot.com,Web & UI|AI & Design,"Exciting New Tools For Designers, January 2025",https://webdesignerdepot.com/exciting-new-tools-for-designers-january-2025/,
136,1,v2-overnight,7,0.76,5729,eyeondesign.aiga.org,Typography & Type|Color & Palette,Typography &#8211; Eye on Design,https://eyeondesign.aiga.org/category/typography/,
137,1,v2-overnight,7,0.76,5729,eyeondesign.aiga.org,Typography & Type|Color & Palette,Typography &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/typography/,
138,1,v2-overnight,7,0.99,5682,webdesignerdepot.com,Web & UI|Typography & Type,"Kiehl&#039;s Unveils &quot;Pubic Display Type&quot;: The Font We Never Knew We Needed, but",https://webdesignerdepot.com/kiehls-unveils-pubic-display-type-the-font-we-never-knew-we-needed-but-apparently-do/,
139,1,v2-overnight,7,0.81,5603,eyeondesign.aiga.org,Typography & Type|Color & Palette,Design + Gender &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-gender/,
140,1,v2-overnight,7,0.82,5579,eyeondesign.aiga.org,Branding & Identity|Typography & Type,Design + Ecology &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-ecology/,
141,1,v2-overnight,7,0.80,5532,eyeondesign.aiga.org,Branding & Identity|Typography & Type,Design + Politics &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-plus-politics/,
142,1,v2-overnight,7,0.82,5517,eyeondesign.aiga.org,Typography & Type|AI & Design,Design + Mental Health &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-mental-health/,
143,1,v2-overnight,7,0.89,5462,webdesignerdepot.com,Web & UI|AI & Design,Spotify&#039;s Secret Star Wars Easter Egg: The Hidden Lightsaber Feature,https://webdesignerdepot.com/spotifys-secret-star-wars-easter-egg-the-hidden-lightsaber-feature/,
144,1,v2-overnight,7,0.82,5442,eyeondesign.aiga.org,Typography & Type|Architecture & Brutalism,Magazines &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/magazines/,
145,1,v2-overnight,7,0.81,5439,eyeondesign.aiga.org,Editorial & Print|Typography & Type,Illustration &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/illustration/,
146,1,v2-overnight,7,0.80,5413,eyeondesign.aiga.org,Typography & Type|AI & Design,Design + Diversity &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-plus-diversity/,
147,1,v2-overnight,7,0.79,5408,eyeondesign.aiga.org,Editorial & Print|Typography & Type,Graphic design &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/graphic-design/,
148,1,v2-overnight,7,0.80,5375,eyeondesign.aiga.org,Branding & Identity|Typography & Type,Design + Money &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-and-money/,
149,1,v2-overnight,7,0.96,5304,typographica.org,Typography & Type|Photography,"Jim Parkinson, 1941–2025 &#8211; Typographica",https://typographica.org/on-typography/jim-parkinson-1941-2025/,
150,1,v2-overnight,7,0.77,5234,eyeondesign.aiga.org,Web & UI|Typography & Type,Digital &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/digital/,
151,1,v2-overnight,7,0.81,5210,eyeondesign.aiga.org,Music & Album|Web & UI,Design + Music &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-plus-music/,
152,1,v2-overnight,7,0.80,5153,eyeondesign.aiga.org,Typography & Type|Color & Palette,Branding &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/branding/,
153,1,v2-overnight,7,0.82,5076,eyeondesign.aiga.org,Typography & Type|AI & Design,Op-ed &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/op-ed/,
154,1,v2-overnight,7,0.82,5046,eyeondesign.aiga.org,Typography & Type|Color & Palette,Packaging design &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/packaging-design/,
155,1,v2-overnight,7,0.80,5022,eyeondesign.aiga.org,Typography & Type|Color & Palette,Happy Hour &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-series/happy-hour/,
156,1,v2-overnight,7,0.94,4810,www.pentagram.com,Layout & Grid|Color & Palette,Silver Linings,https://www.pentagram.com/work/silver-linings,
157,1,v2-overnight,7,0.98,4736,www.pentagram.com,Typography & Type|Branding & Identity,Saturday Night Live Season 48,https://www.pentagram.com/work/saturday-night-live-season-48/story,
158,1,v2-overnight,7,0.93,4715,www.pentagram.com,Branding & Identity|Color & Palette,SC,https://www.pentagram.com/work/sc,
159,1,v2-overnight,7,0.97,4419,www.pentagram.com,Branding & Identity|Web & UI,Pentagram,https://www.pentagram.com/non-profits,
160,1,v2-overnight,7,0.88,4340,www.pentagram.com,Editorial & Print|Branding & Identity,News,https://www.pentagram.com/news,
161,1,v2-overnight,7,1.00,4128,www.pentagram.com,Branding & Identity|Minimalism,Pentagram,https://www.pentagram.com/consumer-brands,
162,1,v2-overnight,7,1.00,4077,www.pentagram.com,Branding & Identity|Material & 3D,Pentagram,https://www.pentagram.com/civic-public,
163,1,v2-overnight,7,0.90,4004,www.pentagram.com,Branding & Identity|Editorial & Print,Washington Square Park Conservancy,https://www.pentagram.com/work/washington-square-park-conservancy,
164,1,v2-overnight,7,0.96,3993,www.pentagram.com,Branding & Identity|Color & Palette,Pentagram,https://www.pentagram.com/education,
165,1,v2-overnight,7,0.90,3792,www.pentagram.com,Branding & Identity|Color & Palette,Pentagram,https://www.pentagram.com/health,
166,1,v2-overnight,7,0.91,3537,www.pentagram.com,Color & Palette|Branding & Identity,Eddie Opara,https://www.pentagram.com/about/eddie-opara,
167,1,v2-overnight,7,0.86,3253,www.pentagram.com,Branding & Identity|Color & Vision Science,Pentagram,https://www.pentagram.com/food-drink,
168,1,v2-overnight,7,0.88,3066,www.pentagram.com,Typography & Type|Branding & Identity,Green-Wood Cemetery,https://www.pentagram.com/work/green-wood-cemetery,
169,1,v2-overnight,6,0.84,8000,eyeondesign.aiga.org,Color & Palette|AI & Design,How Hjärta Smärta Challenged the Male-Dominated Status Quo in the Early 2000s &#8211; Eye ,https://eyeondesign.aiga.org/how-hjarta-smarta-challenged-the-male-dominated-status-quo-in-the-early-2000s/,
170,1,v2-overnight,6,0.83,8000,eyeondesign.aiga.org,Typography & Type|AI & Design,Silvana is a Beautiful New Font Where a “Mistake Is Turned Into a Design Detail” &#8211; E,https://eyeondesign.aiga.org/silvana-is-a-beautiful-new-font-where-a-mistake-is-turned-into-a-design-detail/,
171,1,v2-overnight,6,0.84,8000,eyeondesign.aiga.org,Typography & Type|AI & Design,"More Than Just a “Sexy Specimen,” Good Girl 2.0 Still Isn’t Afraid to Take Up Space &#8211",https://eyeondesign.aiga.org/more-than-just-a-sexy-specimen-good-girl-2-0-isnt-afraid-to-take-up-space/,
172,1,v2-overnight,6,0.83,8000,eyeondesign.aiga.org,Typography & Type|AI & Design,"Meet Ange Degheest, Pioneering 20th-Century Female Type Designer &#8211; Eye on Design",https://eyeondesign.aiga.org/presenting-ange-degheest-pioneering-20th-century-female-type-designer/,
173,1,v2-overnight,6,0.84,8000,eyeondesign.aiga.org,Typography & Type|AI & Design,"“An Unconventional Scrawl” of a Font, Designed to Look as If It Were Drawn With Feet &#821",https://eyeondesign.aiga.org/an-unconventional-scrawl-of-a-font-designed-to-look-as-if-it-were-drawn-with-feet/,
174,1,v2-overnight,6,0.83,8000,eyeondesign.aiga.org,Typography & Type|AI & Design,Aureum Marries Victorian Ornamentation With the Organic Tendrils of Houseplants &#8211; Ey,https://eyeondesign.aiga.org/aureum-marries-victorian-ornamentation-with-the-organic-tendrils-of-houseplants/,
175,1,v2-overnight,6,0.84,8000,eyeondesign.aiga.org,AI & Design|Editorial & Print,How Sanctuary Computer Uses Transparency to Make a Better Workplace &#8211; Eye on Design,https://eyeondesign.aiga.org/how-sanctuary-computer-uses-transparency-to-make-a-better-workplace/,
176,1,v2-overnight,6,0.80,8000,www.creativebloq.com,AI & Design|Photography,Final Fantasy 7 Rebirth review: an incredible RPG that's almost too big for Switch 2 | Cre,https://www.creativebloq.com/entertainment/gaming/final-fantasy-7-rebirth-review-an-incredible-rpg-thats-almost-too-big-for-switch-2,
177,1,v2-overnight,6,0.80,8000,www.creativebloq.com,Process & Studio|Branding & Identity,Why Birmingham Design Festival 2026 might be the UK&rsquo;s most exciting creative event t,https://www.creativebloq.com/events/why-birmingham-design-festival-2026-might-be-the-uks-most-exciting-creative-event-this-summer,
178,1,v2-overnight,6,0.80,8000,www.creativebloq.com,AI & Design|Minimalism,Necrophosis: Full Consciousness review &ndash; unsettling art direction elevates shallow p,https://www.creativebloq.com/entertainment/gaming/necrophosis-full-consciousness-review-unsettling-art-direction-elevates-shallow-puzzles,
179,1,v2-overnight,6,0.80,8000,www.creativebloq.com,Process & Studio|Color & Palette,"KPop Demon Hunters fans are fuming over Amazon's AI ""mockbuster"" | Creative Bloq",https://www.creativebloq.com/ai/ai-art/kpop-demon-hunters-fans-are-fuming-over-amazons-ai-animation-mockbuster,
180,1,v2-overnight,6,0.77,8000,www.creativebloq.com,AI & Design|Editorial & Print,Cricut Joy 2 review: Teeny tiny but mighty powerful | Creative Bloq,https://www.creativebloq.com/creative-inspiration/digital-crafting/tested-cricuts-new-joy-2-machine-is-teeny-tiny-but-mighty-powerful-and-i-love-it,
181,1,v2-overnight,6,0.78,8000,typographica.org,Typography & Type,Elizabeth Carey Smith &#8211; Typographica,https://typographica.org/on-typography/interview/elizabeth-carey-smith/,
182,1,v2-overnight,6,1.00,8000,www.smashingmagazine.com,Web & UI|Typography & Type,Lessons From Swiss Style Graphic Design — Smashing Magazine,http://www.smashingmagazine.com/2009/07/17/lessons-from-swiss-style-graphic-design/,
183,1,v2-overnight,6,1.00,8000,www.smashingmagazine.com,Web & UI|Typography & Type,Lessons From Swiss Style Graphic Design — Smashing Magazine,https://www.smashingmagazine.com/2009/07/17/lessons-from-swiss-style-graphic-design/,
184,1,v2-overnight,6,0.83,7999,eyeondesign.aiga.org,Typography & Type|AI & Design,Camera is Inspired by the Typographic Quirks of ’60s and ’70s TV Fonts — and “Cheese Holes,https://eyeondesign.aiga.org/camera-is-inspired-by-the-typographic-quirks-of-60s-and-70s-tv-fonts-and-cheese-holes/,
185,1,v2-overnight,6,0.80,7999,www.creativebloq.com,Photography|Web & UI,"How Lunar Strike builds a Moon from NASA data, ESA imagery and photogrammetry | Creative B",https://www.creativebloq.com/3d/video-game-design/how-lunar-strike-builds-a-moon-from-nasa-data-esa-imagery-and-photogrammetry,
186,1,v2-overnight,6,0.83,7995,eyeondesign.aiga.org,Editorial & Print|Typography & Type,Coorg Kannada Type Family Gives 50 Million Newspaper Readers a Reason to Smile &#8211; Eye,https://eyeondesign.aiga.org/coorg-kannada-type-family-gives-50-million-newspaper-readers-a-reason-to-smile/,
187,1,v2-overnight,6,0.82,7949,www.itsnicethat.com,AI & Design|Process & Studio,Contact | It&#x27;s Nice That,https://www.itsnicethat.com/contact,
188,1,v1-PROMPT-EXPLORE,6,0.91,7916,smashingmagazine.com,Typography & Type|Color & Palette,Your Prototype Is Not Being Honest With Your Users (And Here’s How To Fix It),https://www.smashingmagazine.com/2026/05/prototype-users-fix-protopie,
189,1,v2-overnight,6,0.80,7895,www.creativebloq.com,Branding & Identity|AI & Design,Edifier T5s review: a subwoofer that puts quality above volume | Creative Bloq,https://www.creativebloq.com/tech/peripherals/the-affordable-edifier-t5s-subwoofer-puts-quality-above-noise,
190,1,v2-overnight,6,0.80,7773,www.creativebloq.com,Branding & Identity|AI & Design,"""The future is one person making a whole film,"" says director of AI movie that hijacked Ca",https://www.creativebloq.com/ai/the-future-is-one-person-making-a-whole-film-says-director-of-first-ai-movie-at-cannes,
191,1,v2-overnight,6,0.81,7427,www.itsnicethat.com,Process & Studio,Forward Thinking,https://www.itsnicethat.com/forward-thinking,
192,1,v2-overnight,6,0.80,7323,www.creativebloq.com,Photography|Branding & Identity,Will Nvidia RTX Spark laptops end the Mac vs Windows debate for creatives? | Creative Bloq,https://www.creativebloq.com/tech/laptops/will-nvidia-rtx-spark-laptops-end-the-mac-vs-windows-debate-for-creatives,
193,1,v2-overnight,6,0.82,7181,webdesignerdepot.com,Web & UI|AI & Design,Legal | Web Designer Depot,https://webdesignerdepot.com/legal/,
194,1,v1-PROMPT-EXPLORE,6,0.92,6822,printmag.com,Typography & Type|Color & Palette,Paula Scher’s Mind-Bending Maps,https://www.printmag.com/designer-interviews/paula-scher-maps,
195,1,v2-overnight,6,0.80,6586,www.creativebloq.com,AI & Design,All the Taylor Swift x Toy Story 5 Easter Eggs so far | Creative Bloq,https://www.creativebloq.com/design/branding/all-the-taylor-swift-toy-story-5-easter-eggs-so-far,
196,1,v2-overnight,6,0.81,6566,www.itsnicethat.com,Web & UI|Color & Palette,Terms and Conditions| It&#x27;s Nice That,https://www.itsnicethat.com/terms-conditions,
197,1,v2-overnight,6,0.80,6389,www.creativebloq.com,AI & Design,These ingenious optical illusions are hiding in some of our favourite games | Creative Blo,https://www.creativebloq.com/3d/video-game-design/these-ingenious-optical-illusions-make-game-development-easier,
198,1,v2-overnight,6,0.80,6094,www.creativebloq.com,Branding & Identity|AI & Design,How I kitted out my art studio in a small apartment in the Austrian Alps | Creative Bloq,https://www.creativebloq.com/art/digital-art/welcome-to-my-art-studio-in-the-austrian-alps,
199,1,v2-overnight,6,0.82,5905,eyeondesign.aiga.org,Typography & Type|Music & Album,First Thing I Ever Designed &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-series/first-thing-ever-designed/,
200,1,v2-overnight,6,0.80,5543,eyeondesign.aiga.org,Typography & Type|AI & Design,Design History 101 &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-series/design-history-101/,
201,1,v2-overnight,6,0.79,5527,eyeondesign.aiga.org,Typography & Type|AI & Design,Design + Education &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-plus-education/,
202,1,v2-overnight,6,0.82,5502,eyeondesign.aiga.org,Editorial & Print|Typography & Type,Books &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design/books/,
203,1,v2-overnight,6,0.84,5414,eyeondesign.aiga.org,Typography & Type|AI & Design,Design + Sexuality &#8211; Eye on Design,https://eyeondesign.aiga.org/category/design-plus/design-sex/,
204,1,v2-overnight,6,1.00,4950,www.pentagram.com,Branding & Identity|Architecture & Brutalism,Work,https://www.pentagram.com/news/category/work,
205,1,v2-overnight,6,0.95,4641,www.pentagram.com,Editorial & Print|Color & Palette,Preview,https://www.pentagram.com/news/category/preview,
206,1,v2-overnight,6,0.88,4611,www.pentagram.com,Branding & Identity|AI & Design,MedExpress,https://www.pentagram.com/work/medexpress,
207,1,v2-overnight,6,1.00,4610,webdesignerdepot.com,Web & UI|Process & Studio,UX &amp; Usability | Web Designer Depot,https://webdesignerdepot.com/category/ux-usability/,
208,1,v2-overnight,6,0.93,4496,www.pentagram.com,Branding & Identity|Photography,Pentagram,https://www.pentagram.com/technology,
209,1,v2-overnight,6,0.98,4493,webdesignerdepot.com,Web & UI|Process & Studio,Noah Davis | Web Designer Depot,https://webdesignerdepot.com/author/noahdavis/,
210,1,v2-overnight,6,0.95,4484,webdesignerdepot.com,Branding & Identity|Web & UI,Alex Harper | Web Designer Depot,https://webdesignerdepot.com/author/alexharper/,
